path	deprecated	experimental	chrome	chrome_android
javascript.builtins.Temporal.PlainDateTime.compare	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.day	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.dayOfWeek	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.dayOfYear	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.daysInMonth	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.daysInWeek	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.daysInYear	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.equals	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.era	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.eraYear	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.from	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.getISOFields	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.hour	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.inLeapYear	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.microsecond	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.millisecond	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.minute	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.month	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.monthCode	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.monthsInYear	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.nanosecond	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.round	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.second	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.since	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.subtract	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.toJSON	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.toLocaleString	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.toPlainDate	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.toPlainMonthDay	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.toPlainTime	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.toPlainYearMonth	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.toString	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.toZonedDateTime	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.until	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.valueOf	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.weekOfYear	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.with	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.withCalendar	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.withPlainDate	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.withPlainTime	false	true	false	false
javascript.builtins.Temporal.PlainDateTime.year	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.PlainMonthDay	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.calendar	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.day	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.equals	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.from	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.getISOFields	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.monthCode	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.toJSON	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.toLocaleString	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.toPlainDate	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.toString	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.valueOf	false	true	false	false
javascript.builtins.Temporal.PlainMonthDay.with	false	true	false	false
javascript.builtins.Temporal.PlainTime	false	true	false	false
javascript.builtins.Temporal.PlainTime.PlainTime	false	true	false	false
javascript.builtins.Temporal.PlainTime.add	false	true	false	false
javascript.builtins.Temporal.PlainTime.calendar	false	true	false	false
javascript.builtins.Temporal.PlainTime.compare	false	true	false	false
javascript.builtins.Temporal.PlainTime.equals	false	true	false	false
javascript.builtins.Temporal.PlainTime.from	false	true	false	false
javascript.builtins.Temporal.PlainTime.getISOFields	false	true	false	false
javascript.builtins.Temporal.PlainTime.hour	false	true	false	false
javascript.builtins.Temporal.PlainTime.microsecond	false	true	false	false
javascript.builtins.Temporal.PlainTime.millisecond	false	true	false	false
javascript.builtins.Temporal.PlainTime.minute	false	true	false	false
javascript.builtins.Temporal.PlainTime.nanosecond	false	true	false	false
javascript.builtins.Temporal.PlainTime.round	false	true	false	false
javascript.builtins.Temporal.PlainTime.second	false	true	false	false
javascript.builtins.Temporal.PlainTime.since	false	true	false	false
javascript.builtins.Temporal.PlainTime.subtract	false	true	false	false
javascript.builtins.Temporal.PlainTime.toJSON	false	true	false	false
javascript.builtins.Temporal.PlainTime.toLocaleString	false	true	false	false
javascript.builtins.Temporal.PlainTime.toPlainDateTime	false	true	false	false
javascript.builtins.Temporal.PlainTime.toString	false	true	false	false
javascript.builtins.Temporal.PlainTime.toZonedDateTime	false	true	false	false
javascript.builtins.Temporal.PlainTime.until	false	true	false	false
javascript.builtins.Temporal.PlainTime.valueOf	false	true	false	false
javascript.builtins.Temporal.PlainTime.with	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.PlainYearMonth	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.add	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.calendar	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.compare	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.daysInMonth	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.daysInYear	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.equals	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.era	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.eraYear	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.from	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.getISOFields	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.inLeapYear	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.month	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.monthCode	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.monthsInYear	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.since	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.subtract	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.toJSON	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.toLocaleString	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.toPlainDate	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.toString	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.until	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.valueOf	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.with	false	true	false	false
javascript.builtins.Temporal.PlainYearMonth.year	false	true	false	false
javascript.builtins.Temporal.TimeZone	false	true	false	false
javascript.builtins.Temporal.TimeZone.TimeZone	false	true	false	false
javascript.builtins.Temporal.TimeZone.from	false	true	false	false
javascript.builtins.Temporal.TimeZone.getInstantFor	false	true	false	false
javascript.builtins.Temporal.TimeZone.getNextTransition	false	true	false	false
javascript.builtins.Temporal.TimeZone.getOffsetNanosecondsFor	false	true	false	false
javascript.builtins.Temporal.TimeZone.getOffsetStringFor	false	true	false	false
javascript.builtins.Temporal.TimeZone.getPlainDateTimeFor	false	true	false	false
javascript.builtins.Temporal.TimeZone.getPossibleInstantsFor	false	true	false	false
javascript.builtins.Temporal.TimeZone.getPreviousTransition	false	true	false	false
javascript.builtins.Temporal.TimeZone.id	false	true	false	false
javascript.builtins.Temporal.TimeZone.toJSON	false	true	false	false
javascript.builtins.Temporal.TimeZone.toString	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.ZonedDateTime	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.add	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.calendar	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.compare	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.day	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.dayOfWeek	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.dayOfYear	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.daysInMonth	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.daysInWeek	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.daysInYear	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.epochMicroseconds	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.epochMilliseconds	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.epochNanoseconds	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.epochSeconds	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.equals	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.era	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.eraYear	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.from	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.getISOFields	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.hour	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.hoursInDay	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.inLeapYear	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.microsecond	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.millisecond	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.minute	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.month	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.monthCode	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.monthsInYear	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.nanosecond	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.offset	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.offsetNanoseconds	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.round	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.second	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.since	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.startOfDay	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.subtract	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.timeZone	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.toInstant	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.toJSON	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.toLocaleString	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.toPlainDate	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.toPlainDateTime	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.toPlainMonthDay	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.toPlainTime	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.toPlainYearMonth	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.toString	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.until	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.valueOf	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.weekOfYear	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.with	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.withCalendar	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.withPlainDate	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.withPlainTime	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.withTimeZone	false	true	false	false
javascript.builtins.Temporal.ZonedDateTime.year	false	true	false	false
javascript.builtins.TypeError	false	false	1	18
javascript.builtins.TypeError.TypeError	false	false	1	18
javascript.builtins.TypeError.serializable_object	false	false	77	77
javascript.builtins.TypedArray	false	false	7	18
javascript.builtins.TypedArray.@@iterator	false	false	38	38
javascript.builtins.TypedArray.@@species	false	false	51	51
javascript.builtins.TypedArray.BYTES_PER_ELEMENT	false	false	7	18
javascript.builtins.TypedArray.at	false	false	92	92
javascript.builtins.TypedArray.buffer	false	false	7	18
javascript.builtins.TypedArray.byteLength	false	false	7	18
javascript.builtins.TypedArray.byteOffset	false	false	7	18
javascript.builtins.TypedArray.constructor_without_parameters	false	false	7	18
javascript.builtins.TypedArray.copyWithin	false	false	45	45
javascript.builtins.TypedArray.entries	false	false	45	45
javascript.builtins.TypedArray.every	false	false	45	45
javascript.builtins.TypedArray.fill	false	false	45	45
javascript.builtins.TypedArray.filter	false	false	45	45
javascript.builtins.TypedArray.find	false	false	45	45
javascript.builtins.TypedArray.findIndex	false	false	45	45
javascript.builtins.TypedArray.findLast	false	false	97	97
javascript.builtins.TypedArray.findLastIndex	false	false	97	97
javascript.builtins.TypedArray.forEach	false	false	45	45
javascript.builtins.TypedArray.from	false	false	45	45
javascript.builtins.TypedArray.includes	false	false	47	47
javascript.builtins.TypedArray.indexOf	false	false	45	45
javascript.builtins.TypedArray.index_properties_not_consulting_prototype	false	false	7	18
javascript.builtins.TypedArray.iterable_in_constructor	false	false	39	39
javascript.builtins.TypedArray.join	false	false	45	45
javascript.builtins.TypedArray.keys	false	false	38	38
javascript.builtins.TypedArray.lastIndexOf	false	false	45	45
javascript.builtins.TypedArray.length	false	false	7	18
javascript.builtins.TypedArray.map	false	false	45	45
javascript.builtins.TypedArray.name	false	false	7	18
javascript.builtins.TypedArray.named_properties	false	false	7	18
javascript.builtins.TypedArray.new_required	false	false	7	18
javascript.builtins.TypedArray.of	false	false	45	45
javascript.builtins.TypedArray.reduce	false	false	45	45
javascript.builtins.TypedArray.reduceRight	false	false	45	45
javascript.builtins.TypedArray.reverse	false	false	45	45
javascript.builtins.TypedArray.set	false	false	7	18
javascript.builtins.TypedArray.slice	false	false	45	45
javascript.builtins.TypedArray.some	false	false	45	45
javascript.builtins.TypedArray.sort	false	false	45	45
javascript.builtins.TypedArray.subarray	false	false	7	18
javascript.builtins.TypedArray.toLocaleString	false	false	7	18
javascript.builtins.TypedArray.toReversed	false	false	110	110
javascript.builtins.TypedArray.toSorted	false	false	110	110
javascript.builtins.TypedArray.toString	false	false	7	18
javascript.builtins.TypedArray.values	false	false	38	38
javascript.builtins.TypedArray.with	false	false	110	110
javascript.builtins.URIError	false	false	1	18
javascript.builtins.URIError.URIError	false	false	1	18
javascript.builtins.URIError.serializable_object	false	false	77	77
javascript.builtins.Uint16Array	false	false	7	18
javascript.builtins.Uint16Array.Uint16Array	false	false	7	18
javascript.builtins.Uint16Array.Uint16Array.constructor_without_parameters	false	false	7	18
javascript.builtins.Uint16Array.Uint16Array.iterable_allowed	false	false	39	39
javascript.builtins.Uint16Array.Uint16Array.new_required	false	false	7	18
javascript.builtins.Uint32Array	false	false	7	18
javascript.builtins.Uint32Array.Uint32Array	false	false	7	18
javascript.builtins.Uint32Array.Uint32Array.constructor_without_parameters	false	false	7	18
javascript.builtins.Uint32Array.Uint32Array.iterable_allowed	false	false	39	39
javascript.builtins.Uint32Array.Uint32Array.new_required	false	false	7	18
javascript.builtins.Uint8Array	false	false	7	18
javascript.builtins.Uint8Array.Uint8Array	false	false	7	18
javascript.builtins.Uint8Array.Uint8Array.constructor_without_parameters	false	false	7	18
javascript.builtins.Uint8Array.Uint8Array.iterable_allowed	false	false	39	39
javascript.builtins.Uint8Array.Uint8Array.new_required	false	false	7	18
javascript.builtins.Uint8ClampedArray	false	false	7	18
javascript.builtins.Uint8ClampedArray.Uint8ClampedArray	false	false	7	18
javascript.builtins.Uint8ClampedArray.Uint8ClampedArray.constructor_without_parameters	false	false	7	18
javascript.builtins.Uint8ClampedArray.Uint8ClampedArray.iterable_allowed	false	false	39	39
javascript.builtins.Uint8ClampedArray.Uint8ClampedArray.new_required	false	false	7	18
javascript.builtins.WeakMap	false	false	36	36
javascript.builtins.WeakMap.WeakMap	false	false	36	36
javascript.builtins.WeakMap.WeakMap.iterable_allowed	false	false	38	38
javascript.builtins.WeakMap.WeakMap.new_required	false	false	36	36
javascript.builtins.WeakMap.WeakMap.null_allowed	false	false	36	36
javascript.builtins.WeakMap.delete	false	false	36	36
javascript.builtins.WeakMap.get	false	false	36	36
javascript.builtins.WeakMap.has	false	false	36	36
javascript.builtins.WeakMap.set	false	false	36	36
javascript.builtins.WeakMap.symbol_as_keys	false	false	108	108
javascript.builtins.WeakRef	false	false	84	84
javascript.builtins.WeakRef.WeakRef	false	false	84	84
javascript.builtins.WeakRef.deref	false	false	84	84
javascript.builtins.WeakRef.symbol_as_target	false	false	108	108
javascript.builtins.WeakSet	false	false	36	36
javascript.builtins.WeakSet.WeakSet	false	false	36	36
javascript.builtins.WeakSet.WeakSet.iterable_allowed	false	false	38	38
javascript.builtins.WeakSet.WeakSet.null_allowed	false	false	36	36
javascript.builtins.WeakSet.add	false	false	36	36
javascript.builtins.WeakSet.delete	false	false	36	36
javascript.builtins.WeakSet.has	false	false	36	36
javascript.builtins.WeakSet.symbol_as_keys	false	false	108	108
javascript.builtins.WebAssembly	false	false	57	57
javascript.builtins.WebAssembly.CompileError	false	false	57	57
javascript.builtins.WebAssembly.CompileError.CompileError	false	false	57	57
javascript.builtins.WebAssembly.Exception	false	false	95	95
javascript.builtins.WebAssembly.Exception.Exception	false	false	95	95
javascript.builtins.WebAssembly.Exception.Exception.options_parameter_traceStack	false	false	95	95
javascript.builtins.WebAssembly.Exception.getArg	false	false	95	95
javascript.builtins.WebAssembly.Exception.is	false	false	95	95
javascript.builtins.WebAssembly.Exception.stack	false	false	95	95
javascript.builtins.WebAssembly.Global	false	false	69	69
javascript.builtins.WebAssembly.Global.Global	false	false	69	69
javascript.builtins.WebAssembly.Global.value	false	false	69	69
javascript.builtins.WebAssembly.Global.valueOf	false	false	69	69
javascript.builtins.WebAssembly.Instance	false	false	57	57
javascript.builtins.WebAssembly.Instance.Instance	false	false	57	57
javascript.builtins.WebAssembly.Instance.exports	false	false	57	57
javascript.builtins.WebAssembly.LinkError	false	false	57	57
javascript.builtins.WebAssembly.LinkError.LinkError	false	false	57	57
javascript.builtins.WebAssembly.Memory	false	false	57	57
javascript.builtins.WebAssembly.Memory.Memory	false	false	57	57
javascript.builtins.WebAssembly.Memory.Memory.shared	false	false	74	88
javascript.builtins.WebAssembly.Memory.buffer	false	false	57	57
javascript.builtins.WebAssembly.Memory.grow	false	false	57	57
javascript.builtins.WebAssembly.Module	false	false	57	57
javascript.builtins.WebAssembly.Module.Module	false	false	57	57
javascript.builtins.WebAssembly.Module.customSections	false	false	57	57
javascript.builtins.WebAssembly.Module.exports	false	false	57	57
javascript.builtins.WebAssembly.Module.imports	false	false	57	57
javascript.builtins.WebAssembly.RuntimeError	false	false	57	57
javascript.builtins.WebAssembly.RuntimeError.RuntimeError	false	false	57	57
javascript.builtins.WebAssembly.Table	false	false	57	57
javascript.builtins.WebAssembly.Table.Table	false	false	57	57
javascript.builtins.WebAssembly.Table.get	false	false	57	57
javascript.builtins.WebAssembly.Table.grow	false	false	57	57
javascript.builtins.WebAssembly.Table.length	false	false	57	57
javascript.builtins.WebAssembly.Table.set	false	false	57	57
javascript.builtins.WebAssembly.Tag	false	false	95	95
javascript.builtins.WebAssembly.Tag.Tag	false	false	95	95
javascript.builtins.WebAssembly.Tag.type	false	false	false	false
javascript.builtins.WebAssembly.compile	false	false	57	57
javascript.builtins.WebAssembly.compileStreaming	false	false	61	61
javascript.builtins.WebAssembly.instantiate	false	false	57	57
javascript.builtins.WebAssembly.instantiateStreaming	false	false	61	61
javascript.builtins.WebAssembly.validate	false	false	57	57
javascript.builtins.decodeURI	false	false	1	18
javascript.builtins.decodeURIComponent	false	false	1	18
javascript.builtins.encodeURI	false	false	1	18
javascript.builtins.encodeURIComponent	false	false	1	18
javascript.builtins.escape	true	false	1	18
javascript.builtins.eval	false	false	1	18
javascript.builtins.globalThis	false	false	71	71
javascript.builtins.isFinite	false	false	1	18
javascript.builtins.isNaN	false	false	1	18
javascript.builtins.parseFloat	false	false	1	18
javascript.builtins.parseInt	false	false	1	18
javascript.builtins.parseInt.leading_zero_strings_as_decimal	false	false	23	25
javascript.builtins.undefined	false	false	1	18
javascript.builtins.unescape	true	false	1	18
javascript.classes	false	false	49	49
javascript.classes.constructor	false	false	49	49
javascript.classes.extends	false	false	49	49
javascript.classes.private_class_fields	false	false	74	74
javascript.classes.private_class_fields_in	false	false	91	91
javascript.classes.private_class_methods	false	false	84	84
javascript.classes.public_class_fields	false	false	72	72
javascript.classes.static	false	false	49	49
javascript.classes.static_class_fields	false	false	72	72
javascript.classes.static_initialization_blocks	false	false	94	94
javascript.functions	false	false	1	18
javascript.functions.arguments	false	false	1	18
javascript.functions.arguments.@@iterator	false	false	52	52
javascript.functions.arguments.callee	true	false	1	18
javascript.functions.arguments.length	false	false	1	18
javascript.functions.arrow_functions	false	false	45	45
javascript.functions.arrow_functions.trailing_comma	false	false	58	58
javascript.functions.block_level_functions	false	false	49	49
javascript.functions.default_parameters	false	false	49	49
javascript.functions.default_parameters.destructured_parameter_with_default_value_assignment	false	false	49	49
javascript.functions.default_parameters.parameters_without_defaults_after_default_parameters	false	false	49	49
javascript.functions.get	false	false	1	18
javascript.functions.get.computed_property_names	false	false	46	46
javascript.functions.method_definitions	false	false	39	39
javascript.functions.method_definitions.async_generator_methods	false	false	63	63
javascript.functions.method_definitions.async_methods	false	false	55	55
javascript.functions.method_definitions.generator_methods_not_constructable	false	false	42	42
javascript.functions.rest_parameters	false	false	47	47
javascript.functions.rest_parameters.destructuring	false	false	49	49
javascript.functions.set	false	false	1	18
javascript.functions.set.computed_property_names	false	false	46	46
javascript.grammar.array_literals	false	false	1	18
javascript.grammar.binary_numeric_literals	false	false	41	41
javascript.grammar.boolean_literals	false	false	1	18
javascript.grammar.decimal_numeric_literals	false	false	1	18
javascript.grammar.hashbang_comments	false	false	74	74
javascript.grammar.hexadecimal_escape_sequences	false	false	1	18
javascript.grammar.hexadecimal_numeric_literals	false	false	1	18
javascript.grammar.null_literal	false	false	1	18
javascript.grammar.numeric_separators	false	false	75	75
javascript.grammar.octal_numeric_literals	false	false	41	41
javascript.grammar.regular_expression_literals	false	false	1	18
javascript.grammar.shorthand_object_literals	false	false	43	43
javascript.grammar.string_literals	false	false	1	18
javascript.grammar.template_literals	false	false	41	41
javascript.grammar.template_literals.template_literal_revision	false	false	62	62
javascript.grammar.trailing_commas	false	false	1	18
javascript.grammar.trailing_commas.trailing_commas_in_dynamic_import	false	false	91	91
javascript.grammar.trailing_commas.trailing_commas_in_functions	false	false	58	58
javascript.grammar.trailing_commas.trailing_commas_in_object_literals	false	false	1	18
javascript.grammar.unicode_escape_sequences	false	false	1	18
javascript.grammar.unicode_point_escapes	false	false	44	44
javascript.operators.addition	false	false	1	18
javascript.operators.addition_assignment	false	false	1	18
javascript.operators.assignment	false	false	1	18
javascript.operators.async_function	false	false	55	55
javascript.operators.async_generator_function	false	false	63	63
javascript.operators.await	false	false	55	55
javascript.operators.await.top_level	false	false	89	89
javascript.operators.bitwise_and	false	false	1	18
javascript.operators.bitwise_and_assignment	false	false	1	18
javascript.operators.bitwise_not	false	false	1	18
javascript.operators.bitwise_or	false	false	1	18
javascript.operators.bitwise_or_assignment	false	false	1	18
javascript.operators.bitwise_xor	false	false	1	18
javascript.operators.bitwise_xor_assignment	false	false	1	18
javascript.operators.class	false	false	42	42
javascript.operators.comma	false	false	1	18
javascript.operators.conditional	false	false	1	18
javascript.operators.decrement	false	false	2	18
javascript.operators.delete	false	false	1	18
javascript.operators.destructuring	false	false	49	49
javascript.operators.destructuring.computed_property_names	false	false	49	49
javascript.operators.destructuring.rest_in_arrays	false	false	49	49
javascript.operators.destructuring.rest_in_objects	false	false	60	60
javascript.operators.division	false	false	1	18
javascript.operators.division_assignment	false	false	1	18
javascript.operators.equality	false	false	1	18
javascript.operators.exponentiation	false	false	52	52
javascript.operators.exponentiation_assignment	false	false	52	52
javascript.operators.function	false	false	1	18
javascript.operators.function.trailing_comma	false	false	58	58
javascript.operators.generator_function	false	false	49	49
javascript.operators.generator_function.trailing_comma	false	false	58	58
javascript.operators.greater_than	false	false	1	18
javascript.operators.greater_than_or_equal	false	false	1	18
javascript.operators.grouping	false	false	1	18
javascript.operators.import	false	false	63	63
javascript.operators.import.options_parameter	false	false	91	91
javascript.operators.import.worker_support	false	false	80	80
javascript.operators.import_meta	false	false	64	64
javascript.operators.import_meta.resolve	false	false	105	105
javascript.operators.in	false	false	1	18
javascript.operators.increment	false	false	2	18
javascript.operators.inequality	false	false	1	18
javascript.operators.instanceof	false	false	1	18
javascript.operators.left_shift	false	false	1	18
javascript.operators.left_shift_assignment	false	false	1	18
javascript.operators.less_than	false	false	1	18
javascript.operators.less_than_or_equal	false	false	1	18
javascript.operators.logical_and	false	false	1	18
javascript.operators.logical_and_assignment	false	false	85	85
javascript.operators.logical_not	false	false	1	18
javascript.operators.logical_or	false	false	1	18
javascript.operators.logical_or_assignment	false	false	85	85
javascript.operators.multiplication	false	false	1	18
javascript.operators.multiplication_assignment	false	false	1	18
javascript.operators.new	false	false	1	18
javascript.operators.new_target	false	false	46	46
javascript.operators.null	false	false	1	18
javascript.operators.nullish_coalescing	false	false	80	80
javascript.operators.nullish_coalescing_assignment	false	false	85	85
javascript.operators.object_initializer	false	false	1	18
javascript.operators.object_initializer.computed_property_names	false	false	47	47
javascript.operators.object_initializer.shorthand_method_names	false	false	47	47
javascript.operators.object_initializer.shorthand_property_names	false	false	47	47
javascript.operators.object_initializer.spread_properties	false	false	60	60
javascript.operators.optional_chaining	false	false	80	80
javascript.operators.property_accessors	false	false	1	18
javascript.operators.remainder	false	false	1	18
javascript.operators.remainder_assignment	false	false	1	18
javascript.operators.right_shift	false	false	1	18
javascript.operators.right_shift_assignment	false	false	1	18
javascript.operators.spread	false	false	46	46
javascript.operators.spread.spread_in_arrays	false	false	46	46
javascript.operators.spread.spread_in_function_calls	false	false	46	46
javascript.operators.spread.spread_in_object_literals	false	false	60	60
javascript.operators.strict_equality	false	false	1	18
javascript.operators.strict_inequality	false	false	1	18
javascript.operators.subtraction	false	false	1	18
javascript.operators.subtraction_assignment	false	false	1	18
javascript.operators.super	false	false	42	42
javascript.operators.this	false	false	1	18
javascript.operators.typeof	false	false	1	18
javascript.operators.unary_negation	false	false	1	18
javascript.operators.unary_plus	false	false	1	18
javascript.operators.unsigned_right_shift	false	false	1	18
javascript.operators.unsigned_right_shift_assignment	false	false	1	18
javascript.operators.void	false	false	1	18
javascript.operators.yield	false	false	39	39
javascript.operators.yield_star	false	false	39	39
javascript.regular_expressions.backreference	false	false	1	18
javascript.regular_expressions.capturing_group	false	false	1	18
javascript.regular_expressions.character_class	false	false	1	18
javascript.regular_expressions.character_class_escape	false	false	1	18
javascript.regular_expressions.character_escape	false	false	1	18
javascript.regular_expressions.character_escape.unicode	false	false	50	50
javascript.regular_expressions.disjunction	false	false	1	18
javascript.regular_expressions.input_boundary_assertion	false	false	1	18
javascript.regular_expressions.literal_character	false	false	1	18
javascript.regular_expressions.lookahead_assertion	false	false	1	18
javascript.regular_expressions.lookbehind_assertion	false	false	62	62
javascript.regular_expressions.named_backreference	false	false	64	64
javascript.regular_expressions.named_capturing_group	false	false	64	64
javascript.regular_expressions.non_capturing_group	false	false	1	18
javascript.regular_expressions.quantifier	false	false	1	18
javascript.regular_expressions.unicode_character_class_escape	false	false	64	64
javascript.regular_expressions.wildcard	false	false	1	18
javascript.regular_expressions.word_boundary_assertion	false	false	1	18
javascript.statements.async_function	false	false	55	55
